release_date,movie_title,production_budget,domestic_gross,worldwide_gross,genres,start_year,runtime_minutes,averagerating,numvotes,Revenue
28-06-2017,Baby Driver,34000000.0,107825862.0,228104185.0,"Action,Crime,Drama",2017,113.0,7.6,363977,194104185.0
19-09-2014,The Maze Runner,34000000.0,102427862.0,348319861.0,"Action,Mystery,Sci-Fi",2014,113.0,6.8,387038,314319861.0
10-04-2015,The Longest Ride,34000000.0,37446117.0,63802928.0,"Drama,Romance",2015,123.0,7.1,70327,29802928.0
03-08-2018,The Darkest Minds,34000000.0,12695691.0,38361428.0,"Action,Adventure,Drama",2018,104.0,5.7,21340,4361428.0
05-09-2014,Thunder and the House of Magic,34000000.0,4091.0,62582520.0,"Adventure,Animation,Comedy",2013,85.0,6.3,5626,28582520.0
08-07-2016,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0,"Adventure,Comedy,Romance",2016,98.0,6.0,74849,42898100.0
27-07-2012,Step Up Revolution,33000000.0,35074677.0,165552290.0,"Drama,Music,Romance",2012,99.0,6.5,51295,132552290.0
08-09-2000,The Watcher,33000000.0,28946615.0,47267829.0,Drama,2014,45.0,7.8,8,14267829.0
08-09-2000,The Watcher,33000000.0,28946615.0,47267829.0,"Horror,Thriller",2016,89.0,5.4,2720,14267829.0
08-09-2000,The Watcher,33000000.0,28946615.0,47267829.0,"Horror,Mystery,Thriller",2018,97.0,4.4,554,14267829.0
27-04-2012,Safe,33000000.0,17142080.0,41495213.0,"Action,Crime,Thriller",2012,94.0,6.5,96388,8495213.0
27-04-2012,Safe,33000000.0,17142080.0,41495213.0,Thriller,2017,75.0,3.8,41,8495213.0
14-03-2008,Doomsday,33000000.0,11008770.0,21621188.0,"Action,Sci-Fi",2015,95.0,3.8,146,-11378812.0
31-07-2015,The Young and Prodigious T.S. Spivet,33000000.0,176847.0,357687.0,"Action,Adventure,Comedy",2013,105.0,7.1,15372,-32642313.0
30-10-2015,Freaks of Nature,33000000.0,70958.0,70958.0,"Comedy,Horror,Sci-Fi",2015,92.0,5.9,9670,-32929042.0
13-05-2011,Bridesmaids,32500000.0,169211718.0,289632023.0,"Comedy,Romance",2011,125.0,6.8,249501,257132023.0
26-04-2013,The Big Wedding,32500000.0,21819348.0,48425971.0,"Comedy,Drama,Romance",2013,89.0,5.6,44221,15925971.0
24-02-2012,Wanderlust,32500000.0,17288155.0,24159934.0,"Comedy,Romance",2012,98.0,5.6,69081,-8340066.0
27-08-2010,Takers,32000000.0,57744720.0,70587268.0,"Action,Crime,Thriller",2010,107.0,6.2,53377,38587268.0
01-04-2011,Source Code,32000000.0,54712227.0,140428499.0,"Action,Drama,Sci-Fi",2011,93.0,7.5,452036,108428499.0
20-04-2018,I Feel Pretty,32000000.0,48795601.0,91553797.0,"Comedy,Romance",2018,110.0,5.4,39936,59553797.0
18-02-2011,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,"Action,Comedy,Crime",2011,107.0,4.4,23520,50332450.0
15-01-1993,Alive,32000000.0,36299670.0,36299670.0,Drama,2014,179.0,6.8,44,4299670.0
15-01-1993,Alive,32000000.0,36299670.0,36299670.0,"Horror,Thriller",2018,91.0,6.8,26,4299670.0
15-01-1993,Alive,32000000.0,36299670.0,36299670.0,"Adventure,Biography,Drama",2016,95.0,7.1,15,4299670.0
15-03-2013,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,"Adventure,Comedy,Fantasy",2013,100.0,5.9,67549,-4607391.0
12-10-2018,Bad Times at the El Royale,32000000.0,17839115.0,29204379.0,"Crime,Drama,Mystery",2018,141.0,7.1,86318,-2795621.0
03-09-2010,Going the Distance,32000000.0,17804299.0,43603990.0,"Comedy,Romance",2010,102.0,6.3,54421,11603990.0
19-03-2010,Repo Men,32000000.0,13942007.0,18195238.0,"Action,Crime,Sci-Fi",2010,111.0,6.3,96144,-13804762.0
15-04-2016,Criminal,31500000.0,14708696.0,38771262.0,"Action,Crime,Drama",2016,113.0,6.3,51666,7271262.0
12-04-2013,42,31000000.0,95020213.0,97470701.0,"Biography,Drama,Sport",2013,128.0,7.5,77703,66470701.0
02-11-2012,Flight,31000000.0,93772375.0,160558438.0,"Drama,Thriller",2012,138.0,7.3,303009,129558438.0
07-03-2014,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0,"Adventure,Comedy,Crime",2014,99.0,8.1,633604,132981261.0
29-07-2015,Vacation,31000000.0,58884188.0,102306500.0,"Adventure,Comedy",2015,99.0,6.1,87582,71306500.0
28-04-2000,Frequency,31000000.0,44983704.0,68079671.0,"Sci-Fi,Thriller",2012,60.0,5.9,16,37079671.0
22-01-2010,Extraordinary Measures,31000000.0,12482741.0,15826984.0,Drama,2010,106.0,6.5,15673,-15173016.0
25-08-2017,Birth of the Dragon,31000000.0,6901965.0,7220490.0,"Action,Biography,Drama",2016,95.0,5.4,6090,-23779510.0
15-08-2018,Crazy Rich Asians,30000000.0,174532921.0,238099711.0,"Comedy,Romance",2018,120.0,7.0,96617,208099711.0
25-06-1999,Big Daddy,30000000.0,163479795.0,228641283.0,Drama,2017,138.0,6.6,7,198641283.0
10-02-2012,The Vow,30000000.0,125014030.0,197618160.0,"Drama,Romance",2012,104.0,6.8,173629,167618160.0
10-06-1994,Speed,30000000.0,121248145.0,283200000.0,Drama,2015,108.0,5.9,9,253200000.0
16-08-2013,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,"Biography,Drama",2013,132.0,7.2,102468,147025498.0
18-12-2015,Sisters,30000000.0,87044645.0,106030660.0,Comedy,2015,118.0,6.0,58994,76030660.0
18-12-2015,Sisters,30000000.0,87044645.0,106030660.0,Drama,2013,84.0,5.7,37,76030660.0
25-06-2004,The Notebook,30000000.0,81001787.0,116025023.0,"Drama,War",2013,112.0,7.0,2767,86025023.0
28-09-2012,Looper,30000000.0,66486205.0,170466405.0,"Action,Crime,Drama",2012,113.0,7.4,500595,140466405.0
01-02-2013,Warm Bodies,30000000.0,66380662.0,115121608.0,"Comedy,Horror,Romance",2013,98.0,6.9,208709,85121608.0
17-01-2014,The Nut Job,30000000.0,64251538.0,122529966.0,"Adventure,Animation,Comedy",2014,85.0,5.7,24587,92529966.0
16-02-2001,Down to Earth,30000000.0,64172251.0,71172251.0,"Adventure,Documentary",2015,90.0,6.6,260,41172251.0
08-08-2012,Hope Springs,30000000.0,63536011.0,133085295.0,"Comedy,Drama,Romance",2012,100.0,6.3,38667,103085295.0
09-01-2009,Bride Wars,30000000.0,58715510.0,115150424.0,Comedy,2015,90.0,4.4,147,85150424.0
20-05-2011,Midnight in Paris,30000000.0,56816662.0,162502774.0,"Comedy,Fantasy,Romance",2011,94.0,7.7,356500,132502774.0
22-11-2017,Darkest Hour,30000000.0,56443120.0,150807172.0,"Biography,Drama,History",2017,125.0,7.4,136546,120807172.0
11-05-2018,Life of the Party,30000000.0,53059911.0,65759911.0,"Comedy,Drama",2017,84.0,7.6,47,35759911.0
11-05-2018,Life of the Party,30000000.0,53059911.0,65759911.0,Comedy,2018,105.0,5.5,25756,35759911.0
14-05-2010,Letters to Juliet,30000000.0,53032453.0,82148538.0,"Adventure,Comedy,Drama",2010,105.0,6.6,86137,52148538.0
24-07-2015,Southpaw,30000000.0,52421953.0,94156456.0,"Drama,Sport",2015,124.0,7.4,199783,64156456.0
28-07-2017,Atomic Blonde,30000000.0,51573925.0,98345423.0,"Action,Mystery,Thriller",2017,115.0,6.7,150407,68345423.0
18-09-2015,Sicario,30000000.0,46889293.0,84393749.0,"Action,Crime,Drama",2015,121.0,7.6,328548,54393749.0
19-01-2018,Den of Thieves,30000000.0,44947622.0,80131391.0,"Action,Crime,Drama",2018,140.0,7.0,69648,50131391.0
13-04-2012,The Three Stooges,30000000.0,44338224.0,54052249.0,"Comedy,Family",2012,92.0,5.1,28570,24052249.0
24-10-2014,John Wick,30000000.0,43037835.0,76235001.0,"Action,Crime,Thriller",2014,101.0,7.4,449942,46235001.0
24-04-2015,The Age of Adaline,30000000.0,42629776.0,68984536.0,"Drama,Fantasy,Romance",2015,112.0,7.2,138924,38984536.0
06-08-2010,Step Up 3D,30000000.0,42400223.0,165889117.0,"Drama,Music,Romance",2010,107.0,6.2,53081,135889117.0
13-04-2012,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,Horror,2011,95.0,7.0,338445,40689968.0
08-04-2011,Hanna,30000000.0,40259119.0,65343694.0,"Action,Drama,Thriller",2011,111.0,6.8,179178,35343694.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,"Horror,Thriller",2011,88.0,5.0,833,21078541.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,"Comedy,Crime,Thriller",2013,111.0,6.3,102576,21078541.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,"Comedy,Crime,Drama",2013,152.0,7.5,15,21078541.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,Drama,2015,280.0,8.6,34,21078541.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,"Documentary,Drama",2017,106.0,7.6,99,21078541.0
13-09-2013,The Family,30000000.0,36918811.0,51078541.0,Drama,2017,82.0,6.6,325,21078541.0
09-02-2018,The 15:17 to Paris,30000000.0,36276286.0,56096200.0,"Biography,Drama,Thriller",2018,94.0,5.2,21880,26096200.0
01-07-2011,Larry Crowne,30000000.0,35608245.0,61449135.0,"Comedy,Drama,Romance",2011,98.0,6.1,58927,31449135.0
18-10-2013,Carrie,30000000.0,35266619.0,82409520.0,"Drama,Horror",2013,100.0,5.9,125424,52409520.0
16-11-1976,Carrie,1800000.0,25878153.0,25878153.0,"Drama,Horror",2013,100.0,5.9,125424,24078153.0
02-03-2018,Death Wish,30000000.0,34017028.0,48575965.0,"Action,Crime,Drama",2018,107.0,6.4,50279,18575965.0
03-06-2015,Entourage,30000000.0,32363404.0,46438538.0,Comedy,2015,104.0,6.6,71519,16438538.0
08-02-2013,Side Effects,30000000.0,32172757.0,66742138.0,"Crime,Drama,Mystery",2013,106.0,7.1,168466,36742138.0
09-09-2005,Side Effects,200000.0,44701.0,44701.0,"Crime,Drama,Mystery",2013,106.0,7.1,168466,-155299.0
02-07-2014,Deliver Us from Evil,30000000.0,30577122.0,87956618.0,"Horror,Mystery,Thriller",2014,118.0,6.2,63793,57956618.0
01-08-2014,Get on Up,30000000.0,30569935.0,33339868.0,"Biography,Drama,Music",2014,139.0,6.9,19024,3339868.0
27-04-2012,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,"Comedy,Romance",2012,124.0,6.2,88469,31623819.0
15-07-2011,Winnie the Pooh,30000000.0,26692846.0,50145607.0,"Adventure,Animation,Comedy",2011,63.0,7.2,19605,20145607.0
14-09-2018,White Boy Rick,30000000.0,24004833.0,25947983.0,"Crime,Drama",2018,111.0,6.4,16255,-4052017.0
04-08-1995,Virtuosity,30000000.0,23998226.0,23998226.0,"Biography,Documentary,Music",2014,87.0,7.7,21,-6001774.0
04-02-2011,Sanctum,30000000.0,23209310.0,108957098.0,"Adventure,Drama,Thriller",2011,108.0,5.9,51318,78957098.0
25-08-2017,Ballerina,30000000.0,21858070.0,96892829.0,"Biography,Documentary",2012,50.0,7.5,13,66892829.0
19-11-2010,The Next Three Days,30000000.0,21148651.0,67255916.0,"Action,Crime,Drama",2010,133.0,7.4,168066,37255916.0
12-01-2018,Proud Mary,30000000.0,20868638.0,21709539.0,"Action,Crime,Drama",2018,89.0,4.9,6805,-8290461.0
04-10-2013,Runner Runner,30000000.0,19316646.0,60512680.0,"Crime,Thriller",2013,88.0,5.6,58235,30512680.0
28-04-2017,Baahubali 2: The Conclusion,30000000.0,18985794.0,263502914.0,"Action,Drama",2017,167.0,8.3,65656,233502914.0
19-08-2011,Fright Night,30000000.0,18298649.0,40520649.0,"Comedy,Horror",2011,106.0,6.4,94555,10520649.0
09-10-2015,Steve Jobs,30000000.0,17766658.0,35579007.0,"Biography,Drama",2015,122.0,7.2,138668,5579007.0
30-04-2004,Godsend,30000000.0,14334645.0,16910708.0,Drama,2013,107.0,6.4,35,-13089292.0
25-12-2005,The New World,30000000.0,12712093.0,26184400.0,Documentary,2011,88.0,7.2,74,-3815600.0
25-12-2005,The New World,30000000.0,12712093.0,26184400.0,Drama,2015,90.0,5.1,47,-3815600.0
18-01-2013,The Last Stand,30000000.0,12050299.0,48330757.0,"Action,Thriller",2013,107.0,6.4,126623,18330757.0
08-03-2013,Dead Man Down,30000000.0,10895295.0,19599974.0,"Action,Crime,Drama",2013,118.0,6.5,61238,-10400026.0
14-04-2017,The Lost City of Z,30000000.0,8574339.0,17121823.0,"Adventure,Biography,Drama",2016,141.0,6.6,66475,-12878177.0
03-02-2017,The Space Between Us,30000000.0,7885294.0,16481405.0,"Adventure,Drama,Romance",2017,120.0,6.4,41031,-13518595.0
14-01-2011,Barney's Version,30000000.0,7502560.0,8845575.0,"Comedy,Drama",2010,134.0,7.3,23058,-21154425.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,"Adventure,Drama,Thriller",2012,92.0,5.0,138,-23083131.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,Horror,2014,75.0,3.5,68,-23083131.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,"Drama,Thriller",2013,102.0,6.5,646,-23083131.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,"Drama,Mystery,Thriller",2015,56.0,8.4,21,-23083131.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,Documentary,2016,90.0,7.0,243,-23083131.0
20-09-2002,Trapped,30000000.0,6916869.0,6916869.0,"Action,Drama,Thriller",2016,105.0,7.6,7683,-23083131.0
31-08-2018,Kin,30000000.0,5718096.0,10096821.0,"Drama,Music",2012,45.0,8.6,46,-19903179.0
31-08-2018,Kin,30000000.0,5718096.0,10096821.0,"Action,Drama,Sci-Fi",2018,102.0,5.7,9048,-19903179.0
22-09-2017,Stronger,30000000.0,4211129.0,8786752.0,"Biography,Drama",2017,119.0,7.0,33464,-21213248.0
22-09-2017,Stronger,30000000.0,4211129.0,8786752.0,Drama,2017,125.0,6.8,22,-21213248.0
22-09-2017,Stronger,30000000.0,4211129.0,8786752.0,"Action,Sport",2016,47.0,8.4,8,-21213248.0
22-01-1999,Gloria,30000000.0,4167493.0,4967493.0,"Comedy,Drama,Romance",2013,110.0,6.8,7640,-25032507.0
22-01-1999,Gloria,30000000.0,4167493.0,4967493.0,"Biography,Drama,Music",2014,126.0,6.5,975,-25032507.0
23-09-2011,Machine Gun Preacher,30000000.0,538690.0,3721988.0,"Action,Biography,Crime",2011,129.0,6.8,60074,-26278012.0
02-02-2018,Bilal: A New Breed of Hero,30000000.0,490973.0,648599.0,"Action,Adventure,Animation",2015,105.0,8.0,16854,-29351401.0
30-01-2015,Wild Card,30000000.0,3200.0,4315789.0,"Action,Crime,Drama",2015,92.0,5.6,46463,-25684211.0
05-06-2015,United Passions,30000000.0,918.0,168832.0,"Drama,History,Sport",2014,110.0,2.1,3878,-29831168.0
01-12-2015,Grace of Monaco,30000000.0,0.0,25199891.0,"Biography,Drama,Romance",2014,103.0,5.7,16685,-4800109.0
31-12-2013,Space Pirate Captain Harlock,30000000.0,0.0,310985.0,"Animation,Sci-Fi",2010,100.0,7.1,324,-29689015.0
24-02-2017,Collide,29200000.0,2280004.0,5466698.0,"Action,Crime,Thriller",2016,99.0,5.7,13288,-23733302.0
15-05-2015,Pitch Perfect 2,29000000.0,184296230.0,287625468.0,"Comedy,Music",2015,115.0,6.4,130692,258625468.0
28-09-2018,Night School,29000000.0,77339130.0,103008792.0,Documentary,2016,85.0,7.2,112,74008792.0
28-09-2018,Night School,29000000.0,77339130.0,103008792.0,Comedy,2018,111.0,5.6,23501,74008792.0
08-04-2016,The Boss,29000000.0,63077560.0,78652207.0,Comedy,2016,99.0,5.4,39096,49652207.0
18-08-2017,Logan Lucky,29000000.0,27778642.0,44264271.0,"Comedy,Crime,Drama",2017,118.0,7.0,105966,15264271.0
12-08-2016,Florence Foster Jenkins,29000000.0,27383770.0,56000339.0,"Biography,Comedy,Drama",2016,111.0,6.8,44970,27000339.0
30-09-2019,Unhinged,29000000.0,0.0,0.0,Horror,2017,93.0,4.2,512,-29000000.0
14-08-2015,Straight Outta Compton,28000000.0,161197785.0,202182981.0,"Biography,Drama,History",2015,147.0,7.9,165307,174182981.0
21-07-2017,Girls Trip,28000000.0,115108515.0,140886353.0,"Comedy,Drama",2017,122.0,6.2,29321,112886353.0
01-11-2017,A Bad Moms Christmas,28000000.0,72110659.0,127710550.0,"Adventure,Comedy",2017,104.0,5.5,33056,99710550.0
14-02-2013,Safe Haven,28000000.0,71399120.0,94050951.0,"Drama,Romance,Thriller",2013,115.0,6.7,97055,66050951.0
11-12-2015,The Big Short,28000000.0,70259870.0,133162752.0,"Biography,Comedy,Drama",2015,130.0,7.8,309227,105162752.0
07-11-2008,Role Models,28000000.0,67300955.0,94500826.0,"Comedy,Drama",2017,132.0,4.9,401,66500826.0
10-10-2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,66954149.0,101379287.0,"Comedy,Family",2014,81.0,6.2,37325,73379287.0
06-02-2004,Miracle,28000000.0,64378093.0,64474705.0,Drama,2013,78.0,5.8,114,36474705.0
06-02-2004,Miracle,28000000.0,64378093.0,64474705.0,Drama,2011,100.0,7.0,7,36474705.0
06-02-2004,Miracle,28000000.0,64378093.0,64474705.0,"Comedy,Drama",2017,91.0,7.0,420,36474705.0
28-01-2013,Last Vegas,28000000.0,63914167.0,112914167.0,"Comedy,Drama",2013,105.0,6.6,121409,84914167.0
15-06-2018,Tag,28000000.0,54730625.0,77026186.0,Drama,2015,91.0,4.6,158,49026186.0
15-06-2018,Tag,28000000.0,54730625.0,77026186.0,Comedy,2018,100.0,6.5,85186,49026186.0
15-06-2018,Tag,28000000.0,54730625.0,77026186.0,"Action,Fantasy,Horror",2015,85.0,6.1,4331,49026186.0
25-04-2003,Identity,28000000.0,52131264.0,82183683.0,"Crime,Drama",2018,93.0,6.6,58,54183683.0
05-10-2001,Serendipity,28000000.0,50255310.0,77477297.0,Drama,2018,107.0,8.8,53,49477297.0
16-04-2010,Kick-Ass,28000000.0,48071303.0,97531134.0,"Action,Comedy",2010,117.0,7.6,497363,69531134.0
12-08-2011,30 Minutes or Less,28000000.0,37053924.0,40966716.0,"Action,Comedy,Crime",2011,83.0,6.1,87254,12966716.0
21-02-2014,3 Days to Kill,28000000.0,30697999.0,38959900.0,"Action,Drama,Thriller",2014,117.0,6.2,81681,10959900.0
16-08-2013,Kick-Ass 2,28000000.0,28795985.0,63129909.0,"Action,Comedy,Crime",2013,103.0,6.6,238832,35129909.0
19-09-2014,A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,"Action,Crime,Drama",2014,114.0,6.5,105116,34108587.0
15-01-2010,The Spy Next Door,28000000.0,24307106.0,46752858.0,"Action,Comedy,Family",2010,94.0,5.5,36767,18752858.0
25-04-2014,Brick Mansions,28000000.0,20396829.0,73421224.0,"Action,Crime",2014,90.0,5.7,37528,45421224.0
21-08-2015,American Ultra,28000000.0,14439985.0,30295028.0,"Action,Comedy,Sci-Fi",2015,96.0,6.1,76769,2295028.0
05-02-2016,Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,"Action,Comedy,Horror",2016,108.0,5.8,46187,-11361700.0
13-01-2012,Joyful Noise,27500000.0,30932113.0,31157914.0,"Comedy,Drama,Music",2012,118.0,5.8,7575,3657914.0
28-10-2011,Anonymous,27500000.0,4463292.0,15815509.0,"Drama,Thriller",2011,130.0,6.9,37932,-11684491.0
18-03-2011,Limitless,27000000.0,79249455.0,155564919.0,"Mystery,Sci-Fi,Thriller",2011,105.0,7.4,492490,128564919.0
18-03-2011,Limitless,27000000.0,79249455.0,155564919.0,"Biography,Documentary",2015,3.0,6.7,10,128564919.0
18-03-2011,Limitless,27000000.0,79249455.0,155564919.0,Documentary,2017,57.0,3.9,8,128564919.0
13-05-2016,Money Monster,27000000.0,41012075.0,93466095.0,"Crime,Drama,Thriller",2016,98.0,6.5,86607,66466095.0
24-11-1999,Flawless,27000000.0,4485485.0,4485485.0,Drama,2018,97.0,6.4,34,-22514515.0
10-08-1990,Flatliners,26000000.0,61308153.0,61308153.0,"Drama,Horror,Mystery",2017,109.0,5.2,33752,35308153.0
29-09-2017,Flatliners,20000000.0,16883115.0,45173738.0,"Drama,Horror,Mystery",2017,109.0,5.2,33752,25173738.0
19-08-2005,Red Eye,26000000.0,57891803.0,96666486.0,Horror,2017,73.0,3.3,275,70666486.0
26-04-2013,Pain & Gain,26000000.0,49875291.0,81275291.0,"Action,Comedy,Crime",2013,129.0,6.4,187820,55275291.0
22-01-2010,Legion,26000000.0,40168080.0,67647574.0,"Action,Fantasy,Horror",2010,100.0,5.2,92709,41647574.0
29-08-2012,Lawless,26000000.0,37397291.0,54393687.0,"Crime,Drama",2012,116.0,7.3,214055,28393687.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,Drama,2011,90.0,5.8,149,19043870.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,Documentary,2015,100.0,7.7,310,19043870.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,"Action,Drama,Sport",2015,156.0,6.7,10689,19043870.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,Documentary,2015,68.0,7.5,61,19043870.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,Drama,2017,93.0,7.6,96,19043870.0
04-12-2009,Brothers,26000000.0,28544157.0,45043870.0,"Action,Drama,War",2017,95.0,5.2,8,19043870.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,Drama,2011,90.0,5.8,149,4856688.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,Documentary,2015,100.0,7.7,310,4856688.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,"Action,Drama,Sport",2015,156.0,6.7,10689,4856688.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,Documentary,2015,68.0,7.5,61,4856688.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,Drama,2017,93.0,7.6,96,4856688.0
14-08-2015,Brothers,13000000.0,656688.0,17856688.0,"Action,Drama,War",2017,95.0,5.2,8,4856688.0
17-10-2014,The Best of Me,26000000.0,26766213.0,41059418.0,"Drama,Romance",2014,118.0,6.7,59750,15059418.0
03-08-2001,Original Sin,26000000.0,16521410.0,16521410.0,Comedy,2018,75.0,7.7,9,-9478590.0
27-04-2012,The Raven,26000000.0,16008272.0,30601801.0,"Crime,Mystery,Thriller",2012,110.0,6.4,79578,4601801.0
18-10-2013,The Fifth Estate,26000000.0,3254172.0,6154172.0,"Biography,Drama,Thriller",2013,128.0,6.2,36392,-19845828.0
21-03-2014,Blood Ties,26000000.0,42472.0,2923959.0,"Action,Crime,Drama",2013,127.0,6.5,17771,-23076041.0
21-03-2014,Blood Ties,26000000.0,42472.0,2923959.0,"Documentary,Drama,Family",2013,83.0,7.0,50,-23076041.0
30-06-2015,Viy,26000000.0,0.0,34246770.0,"Adventure,Fantasy,Mystery",2014,127.0,5.3,4365,8246770.0
17-03-2015,Accidental Love,26000000.0,0.0,135436.0,"Comedy,Romance",2015,100.0,4.1,7048,-25864564.0
24-04-2015,The Face of an Angel,26000000.0,0.0,0.0,"Crime,Drama",2014,101.0,4.6,4211,-26000000.0
10-08-2011,The Help,25000000.0,169705587.0,213120004.0,Drama,2011,146.0,8.1,392699,188120004.0
25-12-2016,Hidden Figures,25000000.0,169607287.0,231771716.0,"Biography,Drama,History",2016,127.0,7.8,171131,206771716.0
17-01-2014,Ride Along,25000000.0,134202565.0,153733800.0,"Action,Comedy,Crime",2014,99.0,6.2,94529,128733800.0
17-01-2014,Ride Along,25000000.0,134202565.0,153733800.0,Action,2012,87.0,4.4,14,128733800.0
25-11-1992,The Bodyguard,25000000.0,121945720.0,410899039.0,Drama,2018,99.0,8.3,34,385899039.0
05-02-2010,Dear John,25000000.0,80014842.0,142033509.0,"Drama,Romance,War",2010,108.0,6.3,128657,117033509.0
25-12-2012,Parental Guidance,25000000.0,77267296.0,120832383.0,"Comedy,Family",2012,105.0,6.1,23711,95832383.0
15-12-2000,Chocolat,25000000.0,71309760.0,152500343.0,"Biography,Drama",2016,119.0,7.0,5772,127500343.0
21-01-2011,No Strings Attached,25000000.0,70662220.0,149228078.0,"Comedy,Romance",2011,108.0,6.2,197663,124228078.0
13-01-2012,Contraband,25000000.0,66528000.0,98406855.0,"Action,Crime,Drama",2012,109.0,6.5,111709,73406855.0
20-04-2012,The Lucky One,25000000.0,60457138.0,96633833.0,"Drama,Romance",2012,101.0,6.5,94359,71633833.0
22-04-2011,Madea's Big Happy Family,25000000.0,53345287.0,54160818.0,"Comedy,Drama",2011,106.0,4.7,6996,29160818.0
27-01-2012,The Grey,25000000.0,51580136.0,81249176.0,"Action,Adventure,Drama",2011,117.0,6.8,228798,56249176.0
